	质量 A	
t	θr	
0.033	0.525
0.050	0.520
0.067	0.514
0.083	0.504
0.100	0.493
0.117	0.477
0.133	0.477
0.150	0.458
0.167	0.435
0.183	0.405
0.200	0.376
0.217	0.331
0.233	0.331
0.250	0.287
0.267	0.235
0.283	0.182
0.300	0.108
0.317	5.094E-2
0.333	4.394E-2
0.350	-3.202E-2
0.367	-8.924E-2
0.383	-0.172
0.400	-0.231
0.417	-0.285
0.433	-0.285
0.450	-0.333
0.467	-0.370
0.483	-0.403
0.500	-0.429
0.517	-0.451
0.533	-0.451
0.550	-0.469
0.567	-0.482
0.583	-0.493
0.600	-0.502
0.617	-0.508
0.633	-0.508
0.650	-0.513
0.667	-0.516
0.683	-0.517
0.700	-0.518
0.717	-0.517
0.733	-0.517
0.750	-0.515
0.767	-0.512
0.783	-0.506
0.800	-0.499
0.817	-0.490
0.833	-0.490
0.850	-0.479
0.867	-0.465
0.883	-0.446
0.900	-0.425
0.917	-0.397
0.933	-0.397
0.950	-0.363
0.967	-0.323
0.983	-0.269
1.000	-0.213
1.017	-0.147
1.033	-0.146
1.050	-7.701E-2
1.067	
1.083	6.582E-2
1.100	0.118
1.117	0.184
1.133	0.183
1.150	0.248
1.167	0.294
1.183	0.345
1.200	0.385
1.217	0.418
1.233	0.417
1.250	0.446
1.267	0.467
1.283	0.485
1.300	0.498
1.317	0.506
1.333	0.505
1.350	0.511
1.367	0.516
1.383	0.518
1.400	0.519
1.417	0.520
1.433	0.520
1.450	0.519
1.467	0.517
1.483	0.514
1.500	0.509
1.517	0.503
1.533	0.503
1.550	0.494
1.567	0.483
1.583	0.466
1.600	0.445
1.617	0.420
1.633	0.419
1.650	0.391
1.667	0.354
1.683	0.308
1.700	0.260
1.717	0.196
1.733	0.195
1.750	0.136
1.767	8.072E-2
1.783	1.679E-3
1.800	-5.231E-2
1.817	-0.120
1.833	-0.120
1.850	-0.183
1.867	-0.239
1.883	-0.292
1.900	-0.337
1.917	-0.374
1.933	-0.374
1.950	-0.406
1.967	-0.430
1.983	-0.452
2.000	-0.469
2.017	-0.482
2.033	-0.481
2.050	-0.492
2.067	-0.499
2.083	-0.505
2.100	-0.509
2.117	-0.512
2.133	-0.512
2.150	-0.514
2.167	-0.514
2.183	-0.512
2.200	-0.509
2.217	-0.505
2.233	-0.505
2.250	-0.498
2.267	-0.490
2.283	-0.478
2.300	-0.465
2.317	-0.447
2.333	-0.447
2.350	-0.424
2.367	-0.397
2.383	-0.364
2.400	-0.326
2.417	-0.280
2.433	-0.280
2.450	-0.229
2.467	-0.174
2.483	-0.109
2.500	-4.408E-2
2.517	2.399E-2
2.533	2.651E-2
2.550	9.089E-2
2.567	
2.583	
2.600	0.265
2.617	0.315
2.633	0.313
2.650	0.353
2.667	0.388
2.683	0.417
2.700	0.440
2.717	0.457
2.733	0.457
2.750	0.473
2.767	0.484
2.783	0.494
2.800	0.500
2.817	0.505
2.833	0.505
2.850	0.507
2.867	0.508
2.883	0.507
2.900	0.505
2.917	0.501
2.933	0.501
2.950	0.497
2.967	0.490
2.983	0.480
3.000	0.470
3.017	0.455
3.033	0.455
3.050	0.437
3.067	0.415
3.083	0.387
3.100	0.352
3.117	0.310
3.133	0.310
3.150	0.265
3.167	0.210
3.183	0.141
3.200	9.365E-2
3.217	
3.233	
3.250	-2.964E-2
3.267	-9.294E-2
3.283	-0.157
3.300	-0.211
3.317	-0.265
3.333	-0.264
3.350	-0.310
3.367	-0.348
3.383	-0.383
3.400	-0.410
3.417	-0.434
3.433	-0.434
3.450	-0.453
3.467	-0.468
3.483	-0.479
3.500	-0.489
3.517	-0.495
3.533	-0.495
3.550	-0.500
3.567	-0.503
3.583	-0.505
3.600	-0.505
3.617	-0.503
3.633	-0.503
3.650	-0.500
3.667	-0.495
3.683	-0.489
3.700	-0.480
3.717	-0.469
3.733	-0.468
3.750	-0.454
3.767	-0.437
3.783	-0.414
3.800	-0.388
3.817	-0.357
3.833	-0.357
3.850	-0.319
3.867	-0.277
3.883	-0.226
3.900	-0.173
3.917	-0.114
3.933	-0.114
3.950	-5.151E-2
3.967	8.344E-3
3.983	7.516E-2
4.000	0.125
4.017	
4.033	
4.050	0.245
4.067	0.289
4.083	0.330
4.100	0.368
4.117	0.395
4.133	0.395
4.150	0.411
4.167	0.434
4.183	0.455
4.200	0.467
4.217	0.477
4.233	0.477
4.250	0.476
4.267	0.490
4.283	0.491
4.300	0.493
4.317	0.493
4.333	0.493
4.350	0.492
4.367	0.476
4.383	0.472
4.400	0.478
4.417	0.468
4.433	0.468
4.450	0.456
4.467	0.430
4.483	0.421
4.500	0.401
4.517	0.374
4.533	0.374
4.550	0.338
4.567	0.288
4.583	0.254
4.600	0.205
4.617	0.141
4.633	0.134
4.650	9.216E-2
4.667	3.040E-2
4.683	-2.867E-2
4.700	-8.647E-2
4.717	-0.145
4.733	-0.145
4.750	-0.200
4.767	-0.248
4.783	-0.294
4.800	-0.333
4.817	-0.366
4.833	-0.366
4.850	-0.395
4.867	-0.418
4.883	-0.437
4.900	-0.453
4.917	-0.465
4.933	-0.466
4.950	-0.475
4.967	-0.483
4.983	-0.489
5.000	-0.492
5.017	-0.493
5.033	-0.493
5.050	-0.492
5.067	-0.491
5.083	-0.488
5.100	-0.483
5.117	-0.476
5.133	-0.477
5.150	-0.468
5.167	-0.456
5.183	-0.440
5.200	-0.423
5.217	-0.400
5.233	-0.400
5.250	-0.373
5.267	-0.343
5.283	-0.304
5.300	-0.262
5.317	-0.214
5.333	-0.214
5.350	-0.160
5.367	-0.106
5.383	-4.594E-2
5.400	1.481E-2
5.417	7.211E-2
5.433	7.203E-2
5.450	0.123
5.467	
5.483	0.235
5.500	0.278
5.517	0.317
5.533	0.316
5.550	0.351
5.567	0.380
5.583	0.403
5.600	0.423
5.617	0.439
5.633	0.439
5.650	0.453
5.667	0.462
5.683	0.471
5.700	0.475
5.717	0.479
5.733	0.479
5.750	0.480
5.767	0.480
5.783	0.477
5.800	0.474
5.817	0.469
5.833	0.469
5.850	0.461
5.867	0.452
5.883	0.439
5.900	0.424
5.917	0.404
5.933	0.404
5.950	0.384
5.967	0.354
5.983	0.319
6.000	0.282
6.017	0.236
6.033	0.236
6.050	0.185
6.067	0.133
6.083	7.852E-2
6.100	1.481E-2
6.117	-3.595E-2
6.133	-3.564E-2
6.150	-9.293E-2
6.167	-0.146
6.183	-0.200
6.200	-0.246
6.217	-0.288
6.233	-0.288
6.250	-0.327
6.267	-0.358
6.283	-0.387
6.300	-0.409
6.317	-0.428
6.333	-0.427
6.350	-0.443
6.367	-0.455
6.383	-0.466
6.400	-0.473
6.417	-0.478
6.433	-0.478
6.450	-0.482
6.467	-0.483
6.483	-0.483
6.500	-0.482
6.517	-0.478
6.533	-0.478
6.550	-0.473
6.567	-0.465
6.583	-0.455
6.600	-0.443
6.617	-0.427
6.633	-0.427
6.650	-0.407
6.667	-0.385
6.683	-0.356
6.700	-0.325
6.717	-0.285
6.733	-0.286
6.750	-0.244
6.767	-0.198
6.783	-0.144
6.800	-9.085E-2
6.817	-3.372E-2
6.833	-3.369E-2
6.850	1.481E-2
6.867	6.932E-2
