	质量 A	
t	θr	
0.040	30.95
0.080	29.40
0.120	26.21
0.160	19.49
0.200	11.35
0.240	8.775E-3
0.280	-13.30
0.320	-20.83
0.360	-26.94
0.400	-28.92
0.440	31.88
0.480	-29.97
0.520	-28.66
0.560	-26.88
0.600	-22.61
0.640	-15.10
0.680	-5.254
0.720	4.893
0.760	13.97
0.800	20.99
0.840	25.51
0.880	27.56
0.920	27.97
0.960	27.82
1.000	26.52
1.040	23.87
1.080	18.46
1.120	8.350
1.160	-1.820
1.200	-8.911
1.240	-17.23
1.280	-21.90
1.320	-25.28
1.360	-28.13
1.400	-28.18
1.440	-27.20
1.480	-25.32
1.520	-18.98
1.560	-12.73
1.600	-4.293
1.640	4.846
1.680	13.24
1.720	19.73
1.760	24.03
1.800	26.29
1.840	27.15
1.880	26.97
1.920	25.70
1.960	22.87
2.000	17.91
2.040	10.78
2.080	2.281
2.120	-6.530
2.160	-14.25
2.200	-20.12
2.240	-23.43
2.280	-25.01
2.320	-25.39
2.360	-24.67
2.400	-22.39
2.440	-18.18
2.480	-11.97
2.520	-4.470
2.560	3.875
2.600	11.69
2.640	17.97
2.680	22.26
2.720	24.71
2.760	25.80
2.800	25.76
2.840	24.47
2.880	21.66
2.920	17.08
2.960	10.73
3.000	3.139
3.040	-5.061
3.080	-12.32
3.120	-18.05
3.160	-21.43
3.200	-23.24
3.240	-23.83
3.280	-23.13
3.320	-20.94
3.360	-17.10
3.400	-11.56
3.440	-4.480
3.480	3.046
3.520	10.17
3.560	15.94
3.600	20.19
3.640	22.80
3.680	23.94
3.720	23.95
3.760	22.65
3.800	20.04
3.840	15.66
3.880	9.869
3.920	2.933
3.960	-4.400
4.000	-11.13
4.040	-16.44
4.080	-20.00
4.120	-21.47
4.160	-22.03
4.200	-21.24
4.240	-18.99
4.280	-15.26
4.320	-10.14
4.360	-3.880
4.400	2.903
4.440	9.459
4.480	14.72
4.520	18.55
4.560	21.04
4.600	22.16
4.640	22.07
4.680	20.73
4.720	18.11
4.760	14.08
4.800	8.642
4.840	2.269
4.880	-4.301
4.920	-10.30
4.960	-14.91
5.000	-18.45
5.040	-20.07
5.080	-20.42
5.120	-19.52
5.160	-17.33
5.200	-13.71
5.240	-8.710
5.280	-2.866
5.320	3.289
5.360	9.089
5.400	13.86
5.440	17.41
5.480	19.69
5.520	20.60
5.560	20.35
5.600	19.02
5.640	16.25
5.680	12.31
5.720	7.123
5.760	1.331
5.800	-7.853
5.840	-12.77
5.880	-14.42
