	质量 A	
t	θr	
0.000	0.538
0.040	0.503
0.080	0.439
0.120	0.326
0.160	0.188
0.200	-8.709E-3
0.240	-0.174
0.280	-0.316
0.320	-0.416
0.360	-0.475
0.400	-0.510
0.440	-0.531
0.480	-0.538
0.520	-0.519
0.560	-0.466
0.600	-0.399
0.640	-0.280
0.680	-0.130
0.720	2.552E-2
0.760	0.179
0.800	0.320
0.840	0.400
0.880	0.452
0.920	0.485
0.960	0.491
1.000	0.483
1.040	0.449
1.080	0.388
1.120	0.300
1.160	0.179
1.200	2.439E-2
1.240	-0.135
1.280	-0.279
1.320	-0.390
1.360	-0.468
1.400	-0.519
1.440	-0.549
1.480	-0.558
1.520	-0.549
1.560	-0.518
1.600	-0.465
1.640	-0.386
1.680	-0.274
1.720	-0.130
1.760	2.978E-2
1.800	0.202
1.840	0.327
1.880	0.411
1.920	0.464
1.960	0.493
2.000	0.500
2.040	0.490
2.080	0.464
2.120	0.412
2.160	0.332
2.200	0.219
2.240	7.451E-2
2.280	-0.108
2.320	-0.248
2.360	-0.362
2.400	-0.441
2.440	-0.496
2.480	-0.525
2.520	-0.532
2.560	-0.524
2.600	-0.496
2.640	-0.445
2.680	-0.366
2.720	-0.260
2.760	-0.127
2.800	1.904E-2
2.840	0.158
2.880	0.280
2.920	0.360
2.960	0.411
3.000	0.440
3.040	0.449
3.080	0.441
3.120	0.411
3.160	0.372
3.200	0.293
3.240	0.180
3.280	4.015E-2
3.320	-0.121
3.360	-0.247
3.400	-0.349
3.440	-0.423
3.480	-0.472
3.520	-0.498
3.560	-0.505
3.600	-0.493
3.640	-0.460
3.680	-0.402
3.720	-0.321
3.760	-0.216
3.800	-9.024E-2
3.840	4.362E-2
3.880	0.170
3.920	0.288
3.960	0.357
4.000	0.403
4.040	0.427
4.080	0.431
4.120	0.417
4.160	0.381
4.200	0.324
4.240	0.243
4.280	0.137
4.320	1.193E-2
4.360	-9.723E-2
4.400	-0.263
4.440	-0.354
4.480	-0.416
4.520	-0.461
4.560	-0.482
4.600	-0.483
4.640	-0.465
4.680	-0.427
4.720	-0.366
4.760	-0.282
4.800	-0.174
4.840	-5.136E-2
4.880	0.103
4.920	0.213
4.960	0.302
5.000	0.360
5.040	0.397
5.080	0.415
5.120	0.414
5.160	0.395
5.200	0.354
5.240	0.292
5.280	0.208
5.320	0.103
5.360	-1.750E-2
5.400	-0.119
5.440	-0.232
5.480	-0.309
5.520	-0.370
5.560	-0.411
5.600	-0.474
5.640	-0.471
5.680	-0.463
5.720	-0.393
5.760	-0.341
5.800	-0.247
5.840	-0.141
5.880	-2.475E-2
5.920	0.123
5.960	0.222
6.000	0.301
6.040	0.353
6.080	0.385
6.120	0.398
6.160	0.392
6.200	0.368
6.240	0.324
6.280	0.262
6.320	0.174
6.360	7.136E-2
6.400	-4.789E-2
6.440	-0.137
6.480	-0.280
6.520	-0.361
6.560	-0.413
6.600	-0.444
6.640	-0.455
6.680	-0.448
6.720	-0.421
6.760	-0.373
6.800	-0.303
6.840	-0.211
6.880	-0.110
6.920	3.213E-2
6.960	0.139
7.000	0.229
7.040	0.298
7.080	0.342
7.120	0.368
7.160	0.376
7.200	0.367
7.240	0.339
7.280	0.293
7.320	0.225
7.360	0.136
7.400	3.344E-2
7.440	-5.207E-2
7.480	-0.153
7.520	-0.287
7.560	-0.358
7.600	-0.403
7.640	-0.426
7.680	-0.432
7.720	-0.420
7.760	-0.389
7.800	-0.337
7.840	-0.264
7.880	-0.175
7.920	-7.174E-2
7.960	3.388E-2
8.000	0.159
8.040	0.236
8.080	0.295
8.120	0.333
8.160	0.354
8.200	0.356
8.240	0.341
8.280	0.308
8.320	0.258
8.360	0.185
8.400	9.667E-2
8.440	9.309E-5
8.480	-7.686E-2
8.520	-0.172
8.560	-0.300
8.600	-0.357
8.640	-0.393
8.680	-0.411
8.720	-0.412
8.760	-0.394
8.800	-0.357
8.840	-0.302
8.880	-0.228
8.920	-0.137
8.960	-3.718E-2
9.000	6.069E-2
9.040	0.172
9.080	0.243
9.120	0.293
9.160	0.324
9.200	0.338
9.240	0.335
9.280	0.314
9.320	0.277
9.360	0.220
9.400	0.147
9.440	6.364E-2
9.480	-3.156E-2
9.520	-0.102
9.560	-0.189
9.600	-0.251
9.640	-0.353
9.680	-0.383
9.720	-0.395
9.760	-0.388
9.800	-0.366
9.840	-0.324
9.880	-0.265
9.920	-0.134
9.960	-4.202E-2
10.000	2.235E-2
10.040	0.110
10.080	0.183
10.120	0.246
10.160	0.289
10.200	0.312
10.240	0.320
10.280	0.312
10.320	0.287
10.360	0.245
10.400	0.185
10.440	0.111
10.480	2.850E-2
10.520	-3.819E-2
10.560	-0.125
10.600	-0.201
10.640	-0.307
10.680	-0.348
10.720	-0.372
10.760	-0.377
