	质量 A	
t	θr	
0.000	0.536
0.040	0.520
0.080	0.491
0.120	0.437
0.160	0.347
0.200	0.229
0.240	9.769E-2
0.280	-4.876E-2
0.320	-0.188
0.360	-0.310
0.400	-0.398
0.440	-0.454
0.480	-0.485
0.520	-0.504
0.560	-0.513
0.600	-0.525
0.640	-0.485
0.680	-0.438
0.720	-0.359
0.760	-0.264
0.800	-0.142
0.840	-7.574E-3
0.880	0.127
0.920	0.242
0.960	0.336
1.000	0.406
1.040	0.440
1.080	0.479
1.120	0.482
1.160	0.460
1.200	0.420
1.240	0.367
1.280	0.290
1.320	0.189
1.360	6.325E-2
1.400	-8.535E-2
1.440	-0.208
1.480	-0.312
1.520	-0.391
1.560	-0.442
1.600	-0.472
1.640	-0.487
1.680	-0.488
1.720	-0.474
1.760	-0.448
1.800	-0.405
1.840	-0.327
1.880	-0.232
1.920	-0.115
1.960	1.331E-2
2.000	0.114
2.040	0.226
2.080	0.314
2.120	0.384
2.160	0.421
2.200	0.439
2.240	0.441
2.280	0.428
2.320	0.397
2.360	0.341
2.400	0.265
2.440	0.163
2.480	4.400E-2
2.520	-9.237E-2
2.560	-0.204
2.600	-0.305
2.640	-0.381
2.680	-0.432
2.720	-0.465
2.760	-0.480
2.800	-0.485
2.840	-0.474
2.880	-0.448
2.920	-0.402
2.960	-0.314
3.000	-0.228
3.040	-0.119
3.080	2.431E-3
3.120	9.806E-2
3.160	0.218
3.200	0.293
3.240	0.361
3.280	0.400
3.320	0.421
3.360	0.424
3.400	0.411
3.440	0.379
3.480	0.329
3.520	0.258
3.560	0.162
3.600	5.509E-2
3.640	-6.034E-2
3.680	-0.172
3.720	-0.280
3.760	-0.359
3.800	-0.412
3.840	-0.445
3.880	-0.462
3.920	-0.465
3.960	-0.454
4.000	-0.429
4.040	-0.387
4.080	-0.302
4.120	-0.215
4.160	-0.112
4.200	-2.459E-2
4.240	9.012E-2
4.280	0.192
4.320	0.272
4.360	0.330
4.400	0.369
4.440	0.390
4.480	0.395
4.520	0.381
4.560	0.350
4.600	0.300
4.640	0.233
4.680	0.141
4.720	4.021E-2
4.760	-8.322E-2
4.800	-0.184
4.840	-0.270
4.880	-0.340
4.920	-0.389
4.960	-0.420
5.000	-0.437
5.040	-0.439
5.080	-0.427
5.120	-0.400
5.160	-0.356
5.200	-0.295
5.240	-0.196
5.280	-9.935E-2
5.320	5.974E-3
5.360	8.361E-2
5.400	0.186
5.440	0.258
5.480	0.312
5.520	0.350
5.560	0.367
5.600	0.369
5.640	0.355
5.680	0.321
5.720	0.271
5.760	0.205
5.800	0.119
5.840	1.761E-2
5.880	-8.756E-2
5.920	-0.180
5.960	-0.264
6.000	-0.326
6.040	-0.372
6.080	-0.403
6.120	-0.416
6.160	-0.416
6.200	-0.403
6.240	-0.375
6.280	-0.332
6.320	-0.273
6.360	-0.173
6.400	-8.504E-2
6.440	1.174E-2
6.480	8.167E-2
6.520	0.179
6.560	0.248
6.600	0.297
6.640	0.329
6.680	0.345
6.720	0.344
6.760	0.327
6.800	0.294
6.840	0.246
6.880	0.175
6.920	9.371E-2
6.960	5.954E-3
7.000	-8.859E-2
7.040	-0.176
7.080	-0.256
7.120	-0.314
7.160	-0.358
7.200	-0.386
7.240	-0.398
7.280	-0.397
7.320	-0.382
7.360	-0.352
7.400	-0.308
7.440	-0.249
7.480	-0.173
7.520	-6.968E-2
7.560	-2.151E-3
7.600	8.252E-2
7.640	0.173
7.680	0.236
7.720	0.280
7.760	0.309
7.800	0.323
7.840	0.320
7.880	0.300
7.920	0.267
7.960	0.216
8.000	0.151
8.040	7.292E-2
8.080	-1.717E-2
8.120	-9.953E-2
8.160	-0.181
8.200	-0.252
8.240	-0.308
8.280	-0.346
8.320	-0.368
8.360	-0.378
8.400	-0.376
8.440	-0.357
8.480	-0.325
8.520	-0.282
8.560	-0.224
8.600	-0.135
8.640	-4.828E-2
8.680	3.562E-2
8.720	8.887E-2
8.760	0.180
8.800	0.236
8.840	0.276
8.880	0.301
8.920	0.310
8.960	0.304
9.000	0.281
9.040	0.248
9.080	0.192
9.120	0.130
9.160	4.931E-2
9.200	-2.662E-2
9.240	-0.108
9.280	-0.186
9.320	-0.247
9.360	-0.301
9.400	-0.334
9.440	-0.354
9.480	-0.360
9.520	-0.353
9.560	-0.335
9.600	-0.301
9.640	-0.253
9.680	-0.195
9.720	-0.108
9.760	-3.064E-2
9.800	4.549E-2
9.840	9.498E-2
9.880	0.158
9.920	0.222
9.960	0.256
10.000	0.277
10.040	0.283
10.080	0.273
10.120	0.252
10.160	0.217
10.200	0.163
10.240	9.749E-2
10.280	2.546E-2
10.320	-5.248E-2
10.360	-0.132
10.400	-0.185
10.440	-0.253
10.480	-0.294
10.520	-0.325
10.560	-0.341
10.600	-0.343
10.640	-0.334
10.680	-0.311
10.720	-0.277
10.760	-0.231
10.800	-0.153
10.840	-8.240E-2
10.880	-1.207E-2
10.920	5.577E-2
10.960	0.122
11.000	0.172
11.040	0.216
11.080	0.248
11.120	0.263
11.160	0.265
11.200	0.252
11.240	0.224
11.280	0.184
11.320	0.133
11.360	7.146E-2
11.400	2.983E-3
11.440	-6.450E-2
11.480	-0.131
11.520	-0.207
11.560	-0.256
11.600	-0.293
11.640	-0.317
11.680	-0.328
11.720	-0.328
11.760	-0.317
11.800	-0.291
11.840	-0.255
11.880	-0.207
11.920	-0.150
11.960	-6.152E-2
12.000	5.333E-3
12.040	6.255E-2
12.080	0.105
12.120	0.168
12.160	0.208
12.200	0.232
12.240	0.242
12.280	0.240
12.320	0.224
12.360	0.193
12.400	0.155
12.440	0.106
12.480	4.330E-2
12.520	-1.700E-2
12.560	-8.304E-2
12.600	-0.145
12.640	-0.196
12.680	-0.259
12.720	-0.289
12.760	-0.309
12.800	-0.315
12.840	-0.312
12.880	-0.296
12.920	-0.268
12.960	-0.230
13.000	-0.159
13.040	-0.101
13.080	-4.313E-2
13.120	2.019E-2
13.160	5.726E-2
13.200	0.109
13.240	0.165
13.280	0.200
13.320	0.218
13.360	0.224
13.400	0.218
13.440	0.200
13.480	0.167
13.520	0.127
13.560	8.275E-2
13.600	2.450E-2
13.640	-3.561E-2
13.680	-0.107
13.720	-0.162
13.760	-0.208
13.800	-0.246
13.840	-0.272
13.880	-0.288
13.920	-0.290
13.960	-0.283
14.000	-0.264
14.040	-0.237
14.080	-0.196
14.120	-0.148
14.160	-7.793E-2
14.200	-1.798E-2
14.240	3.655E-2
14.280	6.956E-2
14.320	0.114
14.360	0.149
14.400	0.191
14.440	0.203
14.480	0.204
14.520	0.194
14.560	0.170
14.600	0.137
14.640	0.101
14.680	4.639E-2
14.720	-5.818E-3
14.760	-6.281E-2
14.800	-0.116
14.840	-0.162
14.880	-0.209
14.920	-0.241
14.960	-0.260
15.000	-0.270
15.040	-0.269
15.080	-0.259
15.120	-0.236
15.160	-0.204
15.200	-0.164
15.240	-0.119
15.280	-6.851E-2
15.320	-3.590E-3
15.360	4.918E-2
15.400	7.533E-2
15.440	0.114
15.480	0.158
15.520	0.177
15.560	0.185
15.600	0.183
15.640	0.168
15.680	0.142
15.720	0.107
15.760	6.536E-2
15.800	1.663E-2
15.840	-3.759E-2
15.880	-8.672E-2
15.920	-0.131
15.960	-0.180
16.000	-0.212
16.040	-0.238
16.080	-0.254
16.120	-0.258
16.160	-0.253
16.200	-0.238
16.240	-0.215
16.280	-0.182
16.320	-0.141
16.360	-8.590E-2
16.400	-3.266E-2
16.440	1.585E-2
16.480	6.141E-2
16.520	8.034E-2
16.560	0.113
16.600	0.137
16.640	0.152
16.680	0.155
16.720	0.147
16.760	0.129
16.800	0.102
16.840	6.738E-2
16.880	2.320E-2
16.920	-2.090E-2
16.960	-7.038E-2
17.000	-0.117
17.040	-0.160
17.080	-0.195
17.120	-0.224
17.160	-0.242
17.200	-0.252
17.240	-0.253
17.280	-0.245
17.320	-0.227
17.360	-0.201
17.400	-0.167
17.440	-0.128
17.480	-8.340E-2
17.520	-3.726E-2
17.560	3.654E-2
17.600	7.605E-2
17.640	8.444E-2
17.680	0.111
17.720	0.129
17.760	0.138
17.800	0.136
17.840	0.125
17.880	0.105
