	质量 A	
t	θr	
0.000	30.70
0.040	29.81
0.080	28.11
0.120	25.05
0.160	19.90
0.200	13.09
0.240	5.597
0.280	-2.794
0.320	-10.78
0.360	-17.76
0.400	-22.82
0.440	-25.99
0.480	-27.78
0.520	-28.90
0.560	-29.42
0.600	-30.07
0.640	-27.76
0.680	-25.12
0.720	-20.55
0.760	-15.13
0.800	-8.136
0.840	-0.434
0.880	7.265
0.920	13.89
0.960	19.25
1.000	23.28
1.040	25.19
1.080	27.42
1.120	27.64
1.160	26.37
1.200	24.06
1.240	21.04
1.280	16.62
1.320	10.84
1.360	3.624
1.400	-4.890
1.440	-11.93
1.480	-17.87
1.520	-22.37
1.560	-25.33
1.600	-27.05
1.640	-27.92
1.680	-27.95
1.720	-27.18
1.760	-25.66
1.800	-23.22
1.840	-18.73
1.880	-13.31
1.920	-6.598
1.960	0.763
2.000	6.517
2.040	12.92
2.080	18.00
2.120	21.98
2.160	24.12
2.200	25.14
2.240	25.28
2.280	24.54
2.320	22.74
2.360	19.53
2.400	15.17
2.440	9.356
2.480	2.521
2.520	-5.293
2.560	-11.69
2.600	-17.50
2.640	-21.84
2.680	-24.74
2.720	-26.62
2.760	-27.49
2.800	-27.77
2.840	-27.17
2.880	-25.69
2.920	-23.02
2.960	-17.97
3.000	-13.04
3.040	-6.818
3.080	0.139
3.120	5.618
3.160	12.50
3.200	16.78
3.240	20.67
3.280	22.90
3.320	24.15
3.360	24.30
3.400	23.52
3.440	21.73
3.480	18.85
3.520	14.76
3.560	9.290
3.600	3.157
3.640	-3.457
3.680	-9.852
3.720	-16.07
3.760	-20.55
3.800	-23.63
3.840	-25.50
3.880	-26.48
3.920	-26.66
3.960	-26.03
4.000	-24.59
4.040	-22.15
4.080	-17.31
4.120	-12.30
4.160	-6.427
4.200	-1.409
4.240	5.163
4.280	11.00
4.320	15.56
4.360	18.89
4.400	21.15
4.440	22.36
4.480	22.64
4.520	21.85
4.560	20.05
4.600	17.16
4.640	13.37
4.680	8.093
4.720	2.304
4.760	-4.768
4.800	-10.57
4.840	-15.49
4.880	-19.47
4.920	-22.32
4.960	-24.07
5.000	-25.02
5.040	-25.16
5.080	-24.47
5.120	-22.92
5.160	-20.39
5.200	-16.92
5.240	-11.24
5.280	-5.693
5.320	0.342
5.360	4.790
5.400	10.68
5.440	14.79
5.480	17.88
5.520	20.04
5.560	21.04
5.600	21.16
5.640	20.32
5.680	18.41
5.720	15.55
5.760	11.73
5.800	6.831
5.840	1.009
5.880	-5.017
5.920	-10.33
5.960	-15.14
6.000	-18.66
6.040	-21.30
6.080	-23.07
6.120	-23.83
6.160	-23.82
6.200	-23.10
6.240	-21.51
6.280	-19.03
6.320	-15.62
6.360	-9.894
6.400	-4.872
6.440	0.672
6.480	4.679
6.520	10.26
6.560	14.20
6.600	16.99
6.640	18.83
6.680	19.77
6.720	19.73
6.760	18.73
6.800	16.84
6.840	14.09
6.880	10.03
6.920	5.369
6.960	0.341
7.000	-5.076
7.040	-10.09
7.080	-14.64
7.120	-17.98
7.160	-20.54
7.200	-22.09
7.240	-22.80
7.280	-22.77
7.320	-21.86
7.360	-20.17
7.400	-17.67
7.440	-14.25
7.480	-9.931
7.520	-3.993
7.560	-0.123
7.600	4.728
7.640	9.913
7.680	13.52
7.720	16.05
7.760	17.70
7.800	18.50
7.840	18.34
7.880	17.20
7.920	15.31
7.960	12.37
8.000	8.624
8.040	4.178
8.080	-0.984
8.120	-5.702
8.160	-10.36
8.200	-14.46
8.240	-17.63
8.280	-19.85
8.320	-21.11
8.360	-21.64
8.400	-21.54
8.440	-20.43
8.480	-18.60
8.520	-16.18
8.560	-12.82
8.600	-7.709
8.640	-2.766
8.680	2.041
8.720	5.092
8.760	10.32
8.800	13.50
8.840	15.84
8.880	17.25
8.920	17.77
8.960	17.40
9.000	16.12
9.040	14.22
9.080	10.98
9.120	7.473
9.160	2.825
9.200	-1.525
9.240	-6.201
9.280	-10.63
9.320	-14.15
9.360	-17.24
9.400	-19.15
9.440	-20.30
9.480	-20.61
9.520	-20.25
9.560	-19.19
9.600	-17.27
9.640	-14.52
9.680	-11.18
9.720	-6.196
9.760	-1.755
9.800	2.606
9.840	5.442
9.880	9.042
9.920	12.74
9.960	14.69
10.000	15.84
10.040	16.24
10.080	15.67
10.120	14.44
10.160	12.44
10.200	9.322
10.240	5.586
10.280	1.458
10.320	-3.007
10.360	-7.572
10.400	-10.63
10.440	-14.50
10.480	-16.83
10.520	-18.62
10.560	-19.56
10.600	-19.63
10.640	-19.15
10.680	-17.83
